date,realgdp_monthly_yoy,cpi,CNYUSDSpot,trade balance,current consumption,proxy_fai,FR007,IP_yoy,M2_growth,US_IP_yoy,neer_yoy
2002-03-01,8.985155414087442,-0.7999999999999972,8.27707619047619,110.38482626219049,3114.8,2017.1770376649276,1.958,10.9,18.249456590915436,-2.13749,1.15747
2002-04-01,7.529623672714192,-1.2999999999999972,8.277204545454545,80.45252442477272,3052.2,2261.723641969336,1.9534375,12.1,17.592523321747034,-1.30533,-1.1812
2002-05-01,10.194038745740786,-1.0999999999999943,8.276894444444444,183.00792999277775,3202.1,2776.183740133617,1.9527833333333335,12.9,19.4273976260547,-0.43329,-2.63225
2002-06-01,8.94394100753033,-0.7999999999999972,8.27705,241.57563670999997,3158.8,3820.3020614586767,1.95235,12.4,14.742993472619204,0.92091,-4.69328
2002-07-01,9.929850156371046,-0.9000000000000057,8.276795652173913,183.9373817451304,3096.6,2976.04486123115,1.9503913043478265,12.8,14.489441811908478,1.5387,-7.26463
2002-08-01,9.505908784729057,-0.7000000000000028,8.27671818181818,184.77847831372728,3143.7,3036.337925917607,1.9658181818181817,12.7,15.545475790066753,1.54248,-4.59919
2002-09-01,9.662325910487258,-0.7000000000000028,8.276985714285715,175.19200394628572,3422.4,3618.298254512574,2.175391304347826,13.8,16.573691927288813,2.14606,-3.62385
2002-10-01,9.0160208281584,-0.7999999999999972,8.276966666666667,393.101205917,3661.9,3544.9117601242906,2.2460222222222224,14.2,17.02796585416566,2.21354,-3.74952
2002-11-01,9.884326942613296,-0.7000000000000028,8.277071428571428,204.82374740571427,3733.1,3661.269554521005,2.231157142857143,14.5,16.64497564059051,3.4115,-5.61309
2002-12-01,8.719754530860646,-0.4000000000000057,8.277240909090908,261.30479766595454,4404.4,6632.966048415434,2.3019772727272727,14.9,16.869694315773298,2.88039,-6.5449
2003-01-01,11.604288717062229,0.4000000000000057,8.276827272727273,-102.6476392391818,3907.4,1097.7773019047868,2.2806363636363636,,19.359760289557837,3.07114,-8.76777
2003-02-01,10.88493669651418,0.2000000000000028,8.277446666666666,55.94957970506666,3706.4,1097.7773019047868,2.249564705882353,19.8,18.127015907419853,3.18171,-9.58466
2003-03-01,11.108590318573896,0.9000000000000057,8.277238095238095,-37.89708630190477,3494.8,2634.7656327374407,2.0577959999999997,16.9,18.543144324213312,2.17094,-8.43707
2003-04-01,10.740259772399009,1.0,8.277136363636364,84.08461409181818,3406.9,2911.1743355951976,1.961845454545455,14.9,19.176923260150545,1.06881,-7.64242
2003-05-01,6.819042996663471,0.7000000000000028,8.276888235294118,185.2433802164706,3463.3,3727.42014274119,2.0255315789473687,13.7,20.16719972533927,0.63692,-8.42366
2003-06-01,10.134097232924733,0.2999999999999971,8.27708095238095,177.10329403433332,3576.9,5169.153135995039,2.161090476190476,16.9,20.817170912193816,-0.05887,-7.22601
2003-07-01,9.31177015291329,0.5,8.277247826086956,132.10007450060868,3562.1,3936.682865303377,2.207808695652174,16.5,20.685802857388012,0.487,-4.47249
2003-08-01,11.009992860009056,0.9000000000000057,8.277014285714285,231.23238222557143,3609.6,3973.597282680137,2.212847619047619,17.1,21.553120756876787,0.37924,-4.34427
2003-09-01,9.993037107639458,1.0999999999999943,8.277140909090908,23.86812906827272,3971.8,4569.033423054432,2.9184708333333336,16.3,20.669478540042995,0.94073,-5.8221
2003-10-01,11.976612815978216,1.7999999999999972,8.276716666666665,474.53760443533326,4204.4,4349.562952577569,3.0864611111111113,17.2,20.968097368130877,1.27597,-8.04552
2003-11-01,9.837542851631408,3.0,8.276925,402.9771576285,4202.7,4590.779792546346,2.69975,17.9,20.371776958082922,1.38703,-5.5405
2003-12-01,8.581235030737444,3.200000000000003,8.276982608695652,473.8864720964348,4735.7,8164.342071285413,2.1447,18.1,19.575397618803226,1.98419,-6.50109
2004-01-01,10.861845052399,3.200000000000003,8.27694375,-2.020070891625,4569.4,1679.599271914324,2.501761111111111,,18.135805679549264,1.27636,-5.97403
2004-02-01,10.231994758097663,2.0999999999999943,8.277125,-651.5757766275,4211.4,1679.599271914324,2.217895,23.2,19.432233429336442,1.76639,-7.1215
2004-03-01,10.70194416388981,3.0,8.277013043478261,-44.68991098539131,4049.8,3780.014765787839,1.9171347826086955,19.4,19.1103994965224,1.62638,-5.21835
2004-04-01,12.189113179193644,3.799999999999997,8.276918181818182,-186.23645293363637,4001.8,3915.6409394025904,2.117609090909091,19.1,19.118801379471883,2.61512,-4.32328
2004-05-01,11.641012501218228,4.400000000000006,8.27704375,174.0548905125625,4166.1,4405.2427866437465,2.1807833333333333,17.5,17.71242642860569,3.38458,0.04278
2004-06-01,10.98274490300344,5.0,8.276663636363637,152.5952748975455,4250.7,6335.7718489879335,2.4169636363636364,16.2,16.35864138058054,2.44703,-0.51926
2004-07-01,10.513739091390972,5.299999999999997,8.276736363636363,168.15216238036365,4209.2,5177.629304263606,2.342322727272727,15.5,15.487377922061096,2.68486,-1.40744
2004-08-01,8.757918925389152,5.299999999999997,8.2768,371.595047264,4262.7,5012.999253602764,2.2827363636363636,15.9,13.835902520467315,2.97845,-1.42369
2004-09-01,10.123937029830763,5.200000000000003,8.27665,413.1807138125,4717.7,5836.981024552257,2.143731818181818,16.1,14.13595341193188,2.4488,-0.54379
2004-10-01,7.043217204725116,4.299999999999997,8.27651875,586.8304227571874,4983.2,5516.214497900284,2.1443222222222222,15.7,13.648084742734357,3.19575,-0.56777
2004-11-01,9.709650411242144,2.799999999999997,8.276499999999999,819.0225763999998,4965.6,5716.713486345274,2.092409090909091,14.8,14.228612824126706,2.76301,-4.53177
2004-12-01,9.62266238638303,2.4000000000000057,8.276499999999999,916.742632545,5562.5,9922.950068788668,1.8736521739130436,14.4,14.458219093310532,3.55115,-4.77573
2005-01-01,10.391456938424914,1.9000000000000057,8.276499999999999,537.478641245,5300.9,2091.101093533334,1.844875,,14.485233422920896,3.76567,-3.46031
2005-02-01,11.8564671457414,3.9000000000000057,8.276499999999999,360.60230462999994,5012.2,2091.101093533334,2.0505176470588236,7.6,14.228789937332076,3.89219,-1.27305
2005-03-01,11.365454255849606,2.700000000000003,8.276499999999999,474.4923243549999,4799.1,4763.232089882793,1.7142217391304349,15.1,14.21700238199457,4.16855,-4.3031
2005-04-01,11.484193908424787,1.7999999999999972,8.276499999999999,379.9804051399999,4663.3,4950.517514067522,1.2939227272727274,16.0,14.281173486757947,4.00646,-4.46107
2005-05-01,10.956702002623487,1.7999999999999972,8.276499999999999,743.9236017599999,4899.2,5645.610862060828,1.1495055555555556,16.6,14.647308152190575,3.35348,-5.43122
2005-06-01,10.862766510523937,1.5999999999999943,8.276499999999999,800.9684675949998,4935.0,8160.9866993133,1.0952636363636363,16.8,15.66851204951243,4.63471,-2.97231
2005-07-01,10.37821892621713,1.7999999999999972,8.220947619047617,866.9602546978093,4934.9,6607.740343907961,1.1947333333333334,16.1,16.310336456219154,3.52985,-0.7429
2005-08-01,11.625483996612008,1.2999999999999972,8.101678260869564,858.2038917473913,5040.8,6440.508045467752,1.2369217391304348,16.0,17.33582381019181,3.79759,-1.54535
2005-09-01,10.70974837710652,0.9000000000000057,8.077209090909092,610.8296487095455,5495.2,7549.784260680775,1.1981772727272728,16.5,17.9200644511039,1.65745,-1.6259
2005-10-01,11.862456259739185,1.2000000000000028,8.07211875,969.9450625093124,5846.6,7000.866220853699,1.1224611111111111,16.1,17.99098729336204,2.02091,1.39092
2005-11-01,11.863146267998514,1.2999999999999972,8.078059090909091,850.6637284753637,5909.0,7392.6392214792,1.1855363636363636,16.6,18.295548540602713,2.91207,5.67823
2005-12-01,13.435734771911978,1.5999999999999943,8.07320909090909,889.3724852938182,6850.4,12327.6540487913,1.5658608695652174,16.5,17.98838265976903,2.62591,7.04268
2006-01-01,13.184016737467408,1.9000000000000057,8.063733333333333,765.4085197146666,6641.6,2647.3339844132,1.6871684210526314,,17.796535752200924,2.41948,4.89458
2006-02-01,11.927824324894676,0.9000000000000057,8.047641176470588,195.12117653082353,6001.9,2647.3339844132,1.39835,20.1,17.41187995910969,1.72424,4.72803
2006-03-01,12.086068493995604,0.7999999999999972,8.03288695652174,898.7760245486957,5796.7,6316.505722653998,1.485682608695652,17.8,17.34831017502092,2.09154,5.4807
2006-04-01,13.621863441036552,1.2000000000000028,8.01275,837.879004805,5774.6,6397.97982967761,1.7029863636363636,16.6,17.494743113911838,2.18161,3.84094
2006-05-01,13.789345472357816,1.4000000000000057,8.012544444444444,1041.9633784976666,6175.6,7453.502615802376,1.6891388888888887,17.9,17.630821426598953,2.11567,1.22098
2006-06-01,13.389283343693291,1.5,8.004977272727272,1160.955369832045,6057.8,10910.791162729143,1.971840909090909,19.5,17.031647744535384,1.98034,1.16557
2006-07-01,11.556401403347415,1.0,7.988080952380952,1168.1481215039523,6012.2,8401.480753980759,2.294323809523809,16.7,16.98563449673367,2.25184,-0.89522
2006-08-01,12.656154444113431,1.2999999999999972,7.972308695652174,1498.483433635826,6077.4,7834.351830950676,2.4528652173913046,15.7,16.56573104981076,2.36697,-1.07085
2006-09-01,12.387355829041224,1.5,7.932119047619048,1212.5841493061905,6553.6,9312.066242516856,2.1776863636363637,16.1,15.456219521499337,4.21593,0.20477
2006-10-01,13.56599455679386,1.4000000000000057,7.899723529411765,1882.4925834624707,6997.7,8200.890220008223,2.3546555555555555,14.7,15.701282106247817,2.8481,-0.15884
2006-11-01,13.01487074203649,1.9000000000000057,7.8621409090909085,1802.6323752290457,6821.7,9248.478357946064,3.1672727272727275,14.9,15.445086288408906,1.66217,-1.7484
2006-12-01,11.004267488212973,2.799999999999997,7.821166666666666,1642.234219558333,7499.2,14031.353454404789,2.131682608695652,14.7,15.68101452266999,2.17073,-1.21048
2007-01-01,12.468300617662551,2.200000000000003,7.785465,1236.3732606738,7488.3,3266.810136765889,1.67089,,15.787745660703155,1.66467,1.75162
2007-02-01,14.61117842710995,2.700000000000003,7.751293333333334,1841.4152272672,7013.7,3266.810136765889,2.7104470588235294,12.6,17.779995794641778,2.57936,1.66997
2007-03-01,13.738433842342278,3.299999999999997,7.737772727272727,531.6964102909091,6685.8,8015.180361893163,1.689277272727273,17.6,17.263969140455583,2.5308,1.46404
2007-04-01,15.270426542275503,3.0,7.724361904761904,1301.2264638405711,6672.5,8052.687033628357,2.924169565217391,17.4,17.09394963391091,2.9076,1.27647
2007-05-01,14.72685043227495,3.4000000000000057,7.666077777777777,1722.8911851488888,7157.5,9455.996407379822,2.484255555555555,18.1,16.737199164661163,2.97985,4.6761
