date,cpi,gov_spend_current,proxy_fai,trade balance,current consumption,CNYUSDSpot,neer_yoy,realgdp,realgdpgrowth_quarterly,realgdp_monthly,realgdp_monthly_yoy
2015-04-01,1.5,12534.5,42467.25,2117.209063991238,22386.7,6.2025523809523815,13.23241,,,63037.77800238157,7.271535908330429
2015-05-01,1.2000000000000028,13124.099999999999,51266.9,3690.6033599550497,24194.8,6.203945,12.37542,,,63037.07715590863,6.879830733379677
2015-06-01,1.4000000000000057,18813.999999999993,65886.46,2888.0170559648573,24280.3,6.205614285714286,13.053,189364.65744999054,7.1,63289.80229170036,7.149184774868944
2015-07-01,1.5999999999999943,12732.400000000009,51336.64,2671.2673745040875,24338.8,6.208647826086957,14.18926,,,66426.80116936313,8.161022063815748
2015-08-01,2.0,12843.5,50508.86,3818.5671018295234,24893.4,6.338952380952381,11.76786,,,66863.8513815141,7.482633312694764
2015-09-01,1.5999999999999943,17798.699999999997,55553.68,3843.7324358907504,25270.6,6.369925,9.07665,199652.18211860914,7.0,66361.5295677319,5.390779211814234
2015-10-01,1.2999999999999972,13491.5,52893.84,3913.104266791176,28278.9,6.3479705882352935,6.41342,,,72842.26247776578,6.721094436325625
2015-11-01,1.5,16069.399999999994,49757.27,3424.3098118660478,27937.3,6.37142380952381,5.76148,,,73771.46413409668,8.658561479453253
2015-12-01,1.5999999999999943,25544.600000000006,54407.85,3833.1625584646954,28634.6,6.45431304347826,3.96099,218932.87850940955,6.9,72319.15189754708,5.338795750841752
2016-01-01,1.7999999999999972,10585.15,19004.0,4160.2492919216,26455.15,6.57364,1.84986,,,61484.997812260925,6.761670982025114
2016-02-01,2.299999999999997,10585.15,19004.0,2131.8377118955,26455.15,6.5408875,1.26289,,,62475.34921962674,6.817830577664208
2016-03-01,2.299999999999997,16788.000000000004,47835.0,1943.060120202174,25114.1,6.507904347826087,-1.26219,186660.85306438338,6.8,62700.50603249572,6.819839570080943
2016-04-01,2.299999999999997,13109.299999999996,46749.0,2951.6588753288,24645.8,6.478960000000001,-2.51996,,,67245.26552926487,6.674549230977567
2016-05-01,2.0,15460.500000000007,55079.0,3264.747011073143,26610.7,6.532171428571429,-2.0076,,,67120.91122942182,6.478463561076464
2016-06-01,1.9000000000000057,22636.899999999994,70689.0,3159.6893108683503,26857.4,6.595205,-4.16505,202052.0894991399,6.7,67685.91274045322,6.946001234908827
2016-07-01,1.7999999999999972,12768.300000000003,53334.0,3354.1662915670004,26827.4,6.677966666666667,-6.5802,,,70515.62251978097,6.155378971197023
2016-08-01,1.2999999999999972,14186.800000000003,54645.0,3460.9674198023913,27539.6,6.649404347826088,-6.84039,,,71532.62602994443,6.982509311034235
2016-09-01,1.9000000000000057,19836.100000000006,60567.0,2801.0896277022,27976.4,6.67281,-6.45192,213028.87832055593,6.7,70980.62977083055,6.960508947257127
2016-10-01,2.0999999999999943,11818.599999999977,57523.0,3290.099867781875,31119.2,6.74693125,-5.78504,,,77698.2117349769,6.6663899390732695
2016-11-01,2.299999999999997,18064.20000000001,54119.0,3025.883319102,30958.5,6.8413,-6.72381,,,79171.88021047547,7.320467527338614
2016-12-01,2.0999999999999943,,57953.0,2818.4626079386367,31757.0,6.923536363636364,-5.40877,233820.3142480494,6.8,76950.22230259702,6.403656961589732
2017-01-01,2.5,12429.85,20689.0,3540.3881851829447,28979.85,6.895538888888889,-4.66077,,,65742.650803751,6.924702192379439
2017-02-01,0.7999999999999972,12429.85,20689.0,-628.737325351111,28979.85,6.873188888888889,-6.47372,,,66638.14484685863,6.663101013806161
2017-03-01,0.9000000000000057,21057.499999999996,52399.0,1649.417397201739,27863.7,6.896591304347826,-6.15921,199727.11277889024,7.0,67346.31712828063,7.409527274591898
2017-04-01,1.2000000000000028,13635.5,50550.0,2621.0187653649996,27278.5,6.8915,-5.20967,,,71738.33999810065,6.681622019739675
2017-05-01,1.5,16914.699999999997,59391.0,2810.4607483424998,29459.2,6.88941,-5.20139,,,71871.65142432535,7.077883937936003
2017-06-01,1.5,27015.90000000001,76887.0,2910.2641963981814,29807.6,6.807227272727272,-3.38589,216195.7357640797,7.0,72585.74434165374,7.239071474132741
2017-07-01,1.4000000000000057,13496.099999999991,56804.0,3164.4608975382853,29609.8,6.772542857142857,-2.32748,,,75501.12632413679,7.070069902534426
2017-08-01,1.7999999999999972,14647.300000000017,56741.0,2796.5784185661305,30329.7,6.671343478260869,-1.00782,,,76251.6193344221,6.596980379976891
2017-09-01,1.5999999999999943,20246.399999999994,64328.0,1878.7211904819999,30870.3,6.567699999999999,-0.0205,227727.87092467427,6.9,75975.12526611537,7.0364203746996035
2017-10-01,1.9000000000000057,11121.799999999988,59340.0,2527.656807595882,34240.9,6.619494117647058,0.44152,,,82268.15440721446,5.881657467002355
2017-11-01,1.7000000000000028,16565.5,57239.0,2662.950257066909,34108.2,6.621936363636364,-0.22463,,,84806.78311937384,7.117303383370688
2017-12-01,1.7999999999999972,23769.600000000006,56627.0,3604.184588848572,34734.1,6.5908476190476195,-0.93108,249720.09561691678,6.8,82645.15809032848,7.400804854516019
2018-01-01,1.5,14530.9,22313.0,1308.3070899991365,30540.9,6.429304545454546,-0.43342,,,70124.30936938798,6.664864455673847
2018-02-01,2.9000000000000057,14530.9,22313.0,2130.7451951898,30540.9,6.31302,2.95195,,,71580.28999267261,7.416390653088478
2018-03-01,2.0999999999999943,21935.2,56137.0,-314.88364814677277,29193.6,6.319440909090909,2.82766,213508.28356063366,6.9,71803.68419857306,6.618575833630325
2018-04-01,1.7999999999999972,14695.600000000006,53595.0,1787.1248394968889,28541.9,6.296655555555556,3.97627,,,77184.20137623935,7.591284351272809
2018-05-01,1.7999999999999972,17002.59999999999,61685.0,1588.6184770165908,30359.1,6.3744772727272725,5.44482,,,76401.69329103584,6.302960592856621
2018-06-01,1.9000000000000057,28896.90000000001,81273.0,2681.1951595,30841.6,6.465385,4.44607,231113.24153180118,6.9,77527.346864526,6.8079518474214895
2018-07-01,2.0999999999999943,13944.399999999994,58482.0,1883.79975,30733.7,6.715863636363636,1.33779,,,80310.81252776714,6.370350268659175
2018-08-01,2.299999999999997,15137.0,59360.0,1909.8078706086958,31542.3,6.848626086956522,-0.17661,,,81665.79779497311,7.100411122819139
2018-09-01,2.5,22616.0,68284.0,2173.0586402105264,32005.4,6.854642105263158,-0.94301,242985.63827662743,6.7,81009.02795388717,6.625724762071439
2018-10-01,2.5,12030.799999999988,64125.0,2359.4461386666662,35534.4,6.936283333333333,-1.58454,,,88905.98613116935,8.068531221812346
2018-11-01,2.200000000000003,16430.600000000006,61700.0,2904.7347899999995,35259.7,6.938999999999999,-1.535,,,89878.59236543957,5.980428757599099
2018-12-01,1.9000000000000057,29155.100000000006,26369.0,3928.6022912,35893.5,6.88552,-0.80703,265951.90183201636,6.5,87167.3233354074,5.471784856574846
2019-01-01,1.7000000000000028,16657.0,22424.5,2700.686736272727,33032.0,6.786668181818182,-0.87062,,,74632.34785933241,6.428638699595335
2019-02-01,1.5,16657.0,22424.5,274.94458786666667,33032.0,6.737186666666667,-1.25569,,,75969.48664512651,6.131850894852775
2019-03-01,2.299999999999997,25315.0,57022.0,2192.7810627619046,31725.7,6.711704761904762,0.1104,227172.81370851424,6.4,76570.9792040553,6.639345959321941
2019-04-01,2.5,17038.0,53876.0,929.1533636190476,30586.1,6.716447619047619,-0.44048,,,81422.30273792871,5.490892288993776
2019-05-01,2.700000000000003,17356.0,61808.0,2862.8523195,32955.7,6.872275,-2.50721,,,80974.5780258039,5.9853185679388465
2019-06-01,2.700000000000003,30515.0,81545.0,3518.10864,33878.1,6.9015,-3.28526,245211.14926524102,6.1,82814.26850150843,6.819428048042164
2019-07-01,2.799999999999997,14425.0,49792.0,3068.2707131739126,33073.3,6.877526086956522,0.23721,,,84364.63862067199,5.047671621431116
2019-08-01,2.799999999999997,15106.0,51736.0,2459.9155140000003,33896.3,7.063445454545455,0.02081,,,87195.0708013812,6.770610409378053
2019-09-01,3.0,25543.0,60576.0,2822.798832,34494.9,7.11965,-0.40356,257564.7765732251,6.0,86005.06715117191,6.167262246534588
2019-10-01,3.799999999999997,11975.0,49676.0,3046.761799444445,38104.3,7.082527777777778,0.71673,,,96035.71783439818,8.019405681761205
2019-11-01,4.5,15876.0,22838.0,2640.3769673333336,38093.8,7.018919047619048,2.20328,,,93175.44948218002,3.6681227753719847
2019-12-01,4.5,32411.0,17760.0,3312.236432727273,38776.7,7.015963636363637,0.94748,281643.0640401053,5.9,92431.89672352708,6.039618043406425
2020-01-01,5.400000000000006,16175.0,16661.5,3782.4321806249995,26064.9,6.916131249999999,2.18546,,,67733.32415896236,-9.244012681167924
2020-02-01,5.200000000000003,16175.0,16661.5,-4347.43238045,26064.9,6.9985550000000005,1.53199,,,71017.92697875417,-6.5178269395216315
2020-03-01,4.299999999999997,22934.0,50822.0,1399.3237813636365,26449.9,7.0201363636363645,1.48371,211725.06237633526,-6.8,72973.8112386187,-4.6978215543652
2020-04-01,3.299999999999997,18311.899999999994,52679.0,3206.532612857143,28177.8,7.0732857142857135,1.43791,,,82761.65345187868,1.6449433004380731
2020-05-01,2.4000000000000057,16685.100000000006,62370.0,4475.859958111111,31972.8,7.1128944444444455,1.16338,,,84229.27313703124,4.0194036086117935
2020-06-01,2.5,26130.0,82409.0,3289.55221245,33525.9,7.086345,0.85957,253057.90604172874,3.2,86066.97945281885,3.9277180251265253
2020-07-01,2.700000000000003,17088.0,47611.0,4370.319783043478,32202.5,7.0116956521739136,1.00833,,,88179.54038304495,4.521920350451403
2020-08-01,2.4000000000000057,16426.0,49620.0,4083.2387404761903,33570.6,6.929552380952381,2.39309,,,90894.60020672398,4.242819429288391
2020-09-01,1.7000000000000028,25260.0,57696.0,2520.0977510454545,35294.7,6.811259090909091,4.03117,270185.4506253131,4.9,91111.31003554419,5.937141907461085
2020-10-01,0.5,14254.0,46762.0,3917.9658086469376,38576.5,6.70389375,3.95008,,,100837.65797868789,5.000160619999794
2020-11-01,-0.5,18407.0,16268.0,4980.123464934762,39514.2,6.604847619047619,2.87777,,,100100.2521918161,7.432003546127741
2020-12-01,0.20000000000000284,37742.0,19347.0,5113.546959239478,40566.0,6.541256521739131,3.27484,299949.86320271215,6.5,99011.95303220821,7.118815627426467
2021-01-01,-0.29999999999999716,17866.25,22618.0,4230.4352037009,34868.4,6.47067,2.20867,,,82229.43593871189,21.401742731138974
2021-02-01,-0.20000000000000284,17866.25,22618.0,2446.7752888149334,34868.4,6.4593066666666665,2.39645,,,83552.68199667415,17.650128004538757
2021-03-01,0.4000000000000057,22970.5,50758.0,898.0948836176522,35484.1,6.508895652173913,1.9757,251741.09916546266,18.9,85958.98123007664,17.79428780141061
2021-04-01,0.9000000000000057,17693.0,47810.0,2794.2241880396195,33152.6,6.519390476190477,1.06067,,,90179.24328624438,8.96259260779344
2021-05-01,1.2999999999999972,17157.0,50113.0,2925.0197448227773,35945.1,6.423027777777778,2.65308,,,90882.20655994519,7.898600065193961
2021-06-01,1.0999999999999943,28123.0,61983.0,3310.623834485238,37585.8,6.425080952380953,4.3947,273555.5964311088,8.1,92494.14658491922,7.4676341297927
2021-07-01,1.0,16252.0,46633.0,3663.6391722727276,34925.1,6.474004545454545,4.29867,,,95143.03812872799,7.896954004788581
2021-08-01,0.7999999999999972,17443.0,44380.0,3777.875018181818,34394.9,6.476727272727273,4.06463,,,94507.08826216607,3.974370366585167
2021-09-01,0.7000000000000028,23922.0,50914.0,4310.406132,36833.0,6.456570000000001,2.307,285045.6504097053,5.5,95395.52401881125,4.702175812855414
2021-10-01,1.5,14668.0,47996.0,5422.48014,40453.9,6.4140999999999995,3.165,,,104145.69585953573,3.280558024807556
2021-11-01,2.299999999999997,19963.0,48259.0,4581.525823636363,41043.2,6.388963636363636,3.82524,,,105994.95210887452,5.888796269726448
2021-12-01,1.5,32398.0,50465.0,6016.025977391305,41268.9,6.368860869565218,4.47496,313447.6070468342,4.5,103306.95907842396,4.3378662016883895
2022-01-01,0.9000000000000057,19113.5,25381.5,5425.291748210527,37213.0,6.354884210526316,2.73785,,,87511.07495093776,6.4230514923663495
2022-02-01,0.9000000000000057,19113.5,25381.5,1939.1555819999999,37213.0,6.340425,1.96475,,,88604.62738735067,6.046419181227036
2022-03-01,1.5,25360.0,54109.0,3005.9540599999996,34233.1,6.344352173913043,3.07081,263824.67192540487,4.8,87708.96958711643,2.035841202393729
2022-04-01,2.0999999999999943,17346.0,48672.0,3289.302947368421,29483.1,6.434473684210526,3.20745,,,88872.93421284264,-1.448569566341662
2022-05-01,2.0999999999999943,18126.0,52420.0,5286.93927631579,33547.0,6.713573684210527,-0.45204,,,90653.2954657609,-0.2518766905525216
2022-06-01,2.5,29828.0,65466.0,6558.127693333334,38742.5,6.696066666666667,-0.22622,275744.0412025576,0.8,96217.81152395406,4.025838473590482
2022-07-01,2.700000000000003,17864.0,48382.0,6819.541089523809,35870.1,6.734019047619047,0.99619,,,97745.45622552012,2.7352690727313833
2022-08-01,2.5,18426.0,47294.0,5399.524456086958,36257.9,6.801265217391305,-0.51753,,,99713.98668541711,5.509532162081765
2022-09-01,2.799999999999997,25212.0,54306.0,5953.949421904762,37744.9,7.026138095238095,-1.26904,296447.47642609355,4.0,98988.03351515632,3.765909913799148
2022-10-01,2.0999999999999943,15945.0,50047.0,6146.66983125,40270.5,7.2186375,-4.37584,,,109156.5929635787,4.811429855729532
2022-11-01,1.5999999999999943,20921.0,48584.0,5013.426305454545,38615.1,7.178445454545455,-7.76847,,,107271.12634957087,1.2039952991209413
2022-12-01,1.7999999999999972,33354.0,52095.0,5443.314407727274,40542.3,6.977713636363637,-7.86687,322851.03525823925,3.0,106423.31594508965,3.0165991666640357
2023-01-01,2.0999999999999943,20449.0,26788.5,6793.319944,38533.5,6.788975,-6.60512,,,90763.06949048281,3.7160948387026993
2023-02-01,1.0,20449.0,26788.5,1149.9525261,38533.5,6.836409999999999,-7.35808,,,91977.51276950346,3.806669562987519
2023-03-01,0.7000000000000028,27017.0,53705.0,6083.281016086957,37855.4,6.897926086956522,-8.90977,276224.4315058989,4.7,93483.84924591258,6.584138071603141
2023-04-01,0.09999999999999432,18503.0,40200.0,6214.514673157894,34910.5,6.888942105263158,-9.38985,,,96315.60230386861,8.37450474314425
2023-05-01,0.20000000000000284,18403.0,41333.0,4605.8477605,37803.3,6.998704999999999,-7.13722,,,97602.31492452767,7.66549017668241
2023-06-01,0.0,29072.0,54298.0,5057.8326480000005,39951.4,7.16204,-9.33557,293667.40388072387,6.5,99749.48665232759,3.670500370395846
2023-07-01,-0.29999999999999716,17730.0,42785.0,5794.199666666666,36760.7,7.188833333333333,-11.76869,,,102815.22467868438,5.186704987561974
2023-08-01,0.09999999999999432,19759.0,41144.0,4958.376685217392,37932.7,7.253330434782609,-10.00196,,,104203.69054143857,4.502581839582653
2023-09-01,0.0,26515.0,47993.0,5669.838165,39826.0,7.29615,-8.80957,311269.85024739825,5.0,104250.93502727532,5.316704782617165
2023-10-01,-0.20000000000000284,17837.0,44374.0,4131.830904705882,43333.0,7.309094117647058,-6.95967,,,114012.44179641054,4.44851630212757
2023-11-01,-0.5,22728.0,41405.0,4943.187163636364,42505.0,7.226881818181818,-5.32618,,,113988.06687987037,6.261648179595514
2023-12-01,-0.29999999999999716,36112.0,42222.0,5380.133440952381,43550.2,7.141138095238095,-5.42898,339962.1401269259,5.3,111961.63145064501,5.204043358706212
2024-01-01,-0.7999999999999972,21812.0,25423.5,6127.781427818181,40653.45,7.170518181818181,-6.57291,,,95933.05099750117,5.696128982901416
2024-02-01,0.7000000000000028,21812.0,25423.5,2856.092286,40653.45,7.1931,-4.88377,,,97259.49895725939,5.742693000399601
2024-03-01,0.09999999999999432,26232.0,49195.0,4217.222671428572,39019.9,7.202771428571428,-5.36525,290864.32637571153,5.3,97671.77642095098,4.479840324099094
2024-04-01,0.29999999999999716,19627.0,43359.0,5237.608227500001,35699.1,7.2392650000000005,-3.76547,,,100880.80759941842,4.739839845622229
2024-05-01,0.29999999999999716,18876.0,44605.0,5976.214425,39211.0,7.233375,-3.16785,,,102487.82723699795,5.005529137549725
2024-06-01,0.20000000000000284,28212.0,57385.0,7186.822981578946,40731.6,7.255752631578947,-0.8481,307469.7718631179,4.7,104101.1370267015,4.362579217616824
2024-07-01,0.5,18892.0,42220.0,6147.753356913045,37757.4,7.262813043478261,0.08768,,,107464.60049319283,4.522069400751283
2024-08-01,0.5999999999999943,18435.0,41774.0,6510.3526873636365,38725.8,7.152504545454545,-0.40353,,,108702.41471942842,4.317240737458183
2024-09-01,0.4000000000000057,27881.0,49593.0,5783.427169578948,41112.3,7.077905263157895,-0.87824,325588.2633587786,4.6,109421.2481461574,4.959488485671004
2024-10-01,0.29999999999999716,19686.0,44244.0,6801.6356288530005,45396.4,7.10585,-0.46481,,,120388.20218488813,5.5921619500638675
2024-11-01,0.20000000000000284,23588.0,42617.0,7025.070303215476,43763.0,7.2094047619047625,-0.19625,,,119847.67320137296,5.140543639254713
2024-12-01,0.09999999999999432,39559.0,48535.0,7634.415885830909,45171.5,7.282113636363636,-0.64026,358320.09569377993,5.4,118084.22030751887,5.468470562232586
2025-01-01,0.5,22548.0,26309.5,10146.424056229998,41865.3,7.310294444444444,0.26178,,,101144.81470603362,5.432709222047172
2025-02-01,-0.7000000000000028,22548.0,26309.5,2308.311945887111,41865.3,7.277422222222222,-1.84371,,,102075.57915859678,4.951783890490535
2025-03-01,-0.09999999999999432,27719.0,50555.0,7442.390004239239,40940.5,7.250790476190477,-1.85347,306571.0,5.4,103350.60613536957,5.8141972251468665
2025-04-01,-0.09999999999999432,20766.0,43850.0,7023.559814681999,37174.1,7.302504761904761,-4.79564,,,105855.78625696068,4.931541267291495
2025-05-01,-0.09999999999999432,19372.0,44923.0,7440.209147162894,41325.8,7.208078947368421,-4.73158,,,108178.02952848631,5.552076226896729
2025-06-01,0.09999999999999432,28318.0,56707.0,8240.7530104592,42287.4,7.181405,-5.42823,323458.2,5.2,109424.38421455304,5.113534145632004
2025-07-01,0.0,19466.0,39575.0,7046.75420418574,38780.2,7.172660869565218,-5.25624,,,112334.82665738002,4.5319352994716455
2025-08-01,-0.4000000000000057,18587.0,37882.0,7342.096631550237,39667.6,7.175004761904761,-4.89488,,,114352.64677642842,5.197890103530645
2025-09-01,-0.29999999999999716,28740.0,45424.0,6444.150368884908,41971.0,7.124745454545454,-4.4848,341216.5,4.8,114529.02656619159,4.6679950252546565
2025-10-01,0.20000000000000284,17761.0,37379.0,6413.369880544941,46291.3,7.120094117647059,-4.45265,,,126977.51565525566,5.473388048646077
2025-11-01,0.7000000000000028,22713.0,35121.0,7937.94306415205,43898.0,7.108015,-3.14617,,,124476.71064765289,3.862434140462634
2025-12-01,0.7999999999999972,38857.0,41151.0,8035.930244292262,45135.9,7.042439130434783,-2.43556,374444.5,4.5,122990.27369709147,4.154707019105586
