date,cpi_actual,cpi_predicted
2002-01-01,-1.0,
2002-02-01,0.0,
2002-03-01,-0.7999999999999972,
2002-04-01,-1.2999999999999972,
2002-05-01,-1.0999999999999943,
2002-06-01,-0.7999999999999972,
2002-07-01,-0.9000000000000057,
2002-08-01,-0.7000000000000028,-0.47509394056250936
2002-09-01,-0.7000000000000028,-0.35980164369683587
2002-10-01,-0.7999999999999972,-0.37072157522163296
2002-11-01,-0.7000000000000028,-0.4552605542731517
2002-12-01,-0.4000000000000057,-0.25546343600013793
2003-01-01,0.4000000000000057,
2003-02-01,0.2000000000000028,0.06094302207353208
2003-03-01,0.9000000000000057,0.8565463165125035
2003-04-01,1.0,1.4271583979781686
2003-05-01,0.7000000000000028,1.3166950803186845
2003-06-01,0.2999999999999971,0.8483461687564894
2003-07-01,0.5,0.5867094678864054
2003-08-01,0.9000000000000057,0.7593407937192658
2003-09-01,1.0999999999999943,1.181638483095642
2003-10-01,1.7999999999999972,1.4631753221362722
2003-11-01,3.0,2.2590675436461343
2003-12-01,3.200000000000003,3.3464055079168573
2004-01-01,3.200000000000003,
2004-02-01,2.0999999999999943,3.38508420062522
2004-03-01,3.0,2.4174867290967907
2004-04-01,3.799999999999997,3.2041270178729757
2004-05-01,4.400000000000006,3.965748736408935
2004-06-01,5.0,4.396839664813864
2004-07-01,5.299999999999997,4.939627074654705
2004-08-01,5.299999999999997,5.262950562103494
2004-09-01,5.200000000000003,5.227150767112691
2004-10-01,4.299999999999997,5.077617913508162
2004-11-01,2.799999999999997,4.0648042608017905
2004-12-01,2.4000000000000057,2.642650938135454
2005-01-01,1.9000000000000057,
2005-02-01,3.9000000000000057,2.328862335572875
2005-03-01,2.700000000000003,3.727814395440385
2005-04-01,1.7999999999999972,2.6621403200767104
2005-05-01,1.7999999999999972,1.8969703476036615
2005-06-01,1.5999999999999943,1.993272723939269
2005-07-01,1.7999999999999972,1.7439506313431805
2005-08-01,1.2999999999999972,1.8234023668902426
2005-09-01,0.9000000000000057,1.385019841943297
2005-10-01,1.2000000000000028,1.0476304899362279
2005-11-01,1.2999999999999972,1.3661385539345703
2005-12-01,1.5999999999999943,1.3984475057098138
2006-01-01,1.9000000000000057,
2006-02-01,0.9000000000000057,1.7509187920268054
2006-03-01,0.7999999999999972,1.1621205659459
2006-04-01,1.2000000000000028,1.0687341848204697
2006-05-01,1.4000000000000057,1.5012332789843539
2006-06-01,1.5,1.7639087662756523
2006-07-01,1.0,1.9090318991575481
2006-08-01,1.2999999999999972,1.2939382885587163
2006-09-01,1.5,1.6017411041767915
2006-10-01,1.4000000000000057,1.7443891945964658
2006-11-01,1.9000000000000057,1.6204639356914725
2006-12-01,2.799999999999997,2.2579509617411126
2007-01-01,2.200000000000003,
2007-02-01,2.700000000000003,3.0064990943082663
2007-03-01,3.299999999999997,2.8583964996555067
2007-04-01,3.0,3.5069618692646363
2007-05-01,3.4000000000000057,3.354027110657463
2007-06-01,4.400000000000006,3.61051935232066
2007-07-01,5.599999999999994,4.619049829073718
2007-08-01,6.5,5.729924137558363
2007-09-01,6.200000000000003,6.513728293805741
2007-10-01,6.5,6.373115233209032
2007-11-01,6.900000000000006,6.588987711062296
2007-12-01,6.5,6.804065563418708
2008-01-01,7.099999999999994,
2008-02-01,8.700000000000003,6.389452309823507
2008-03-01,8.299999999999997,8.415529758327617
2008-04-01,8.5,7.994005078129894
2008-05-01,7.700000000000003,8.162063532446524
2008-06-01,7.099999999999994,7.27759209371832
2008-07-01,6.299999999999997,6.7219008773428515
2008-08-01,4.900000000000006,5.840894073840845
2008-09-01,4.599999999999994,4.355847583567609
2008-10-01,4.0,4.016231358166978
2008-11-01,2.4000000000000057,3.249184765907194
2008-12-01,1.2000000000000028,1.5322384628799766
2009-01-01,1.0,
2009-02-01,-1.5999999999999943,0.48501827389109264
2009-03-01,-1.2000000000000028,-2.027859174077926
2009-04-01,-1.5,-1.5533632764742413
2009-05-01,-1.4000000000000057,-1.7424118422914927
2009-06-01,-1.7000000000000028,-1.3861688129256324
2009-07-01,-1.7999999999999972,-1.5956207460212508
2009-08-01,-1.2000000000000028,-1.5678898598730107
2009-09-01,-0.7999999999999972,-0.8952338765997288
2009-10-01,-0.5,-0.41677345338864447
2009-11-01,0.5999999999999943,0.03581579386914561
2009-12-01,1.9000000000000057,1.1989363564880517
2010-01-01,1.5,
2010-02-01,2.700000000000003,2.3194566945952864
2010-03-01,2.4000000000000057,2.95983416400944
2010-04-01,2.799999999999997,2.6537722355978945
2010-05-01,3.0999999999999943,2.983952495480642
2010-06-01,2.9000000000000057,3.1322523831977507
2010-07-01,3.299999999999997,2.869589789302592
2010-08-01,3.5,3.2193907758283333
2010-09-01,3.5999999999999943,3.5107626520532285
2010-10-01,4.400000000000006,3.709171221123613
2010-11-01,5.099999999999994,4.399559286065628
2010-12-01,4.599999999999994,5.1126981388886685
2011-01-01,4.900000000000006,
2011-02-01,4.900000000000006,4.704715334014393
2011-03-01,5.400000000000006,5.001302786670752
2011-04-01,5.299999999999997,5.389467401218735
2011-05-01,5.5,5.308056517798826
2011-06-01,6.400000000000006,5.524824678821267
2011-07-01,6.5,6.598918101115057
2011-08-01,6.200000000000003,6.439193336791418
2011-09-01,6.099999999999994,5.9459207641602365
2011-10-01,5.5,5.833195600008257
2011-11-01,4.200000000000003,5.080448182915389
2011-12-01,4.099999999999994,3.811982280528701
2012-01-01,4.5,
2012-02-01,3.200000000000003,3.8477246634401387
2012-03-01,3.5999999999999943,3.333468722498242
2012-04-01,3.4000000000000057,3.37052072991063
2012-05-01,3.0,3.1462235098527103
2012-06-01,2.200000000000003,2.676815672284253
2012-07-01,1.7999999999999972,1.9839021851216199
2012-08-01,2.0,1.7326365313118097
2012-09-01,1.9000000000000057,2.0057154932718304
2012-10-01,1.7000000000000028,2.004983206824775
2012-11-01,2.0,1.9318572726996388
2012-12-01,2.5,2.152785108286387
2013-01-01,2.0,
2013-02-01,3.200000000000003,
2013-03-01,2.0999999999999943,2.6395868993077745
2013-04-01,2.4000000000000057,2.044792995787469
2013-05-01,2.0999999999999943,2.3540817521408215
2013-06-01,2.700000000000003,2.0883744887463767
2013-07-01,2.700000000000003,3.0236922975698253
2013-08-01,2.5999999999999943,2.638746889632391
2013-09-01,3.0999999999999943,2.6280492582886295
2013-10-01,3.200000000000003,3.1160089701379023
2013-11-01,3.0,3.2391018405620478
2013-12-01,2.5,3.023809038659648
2014-01-01,2.5,
2014-02-01,2.0,
2014-03-01,2.4000000000000057,2.554845617262383
2014-04-01,1.7999999999999972,2.3624993503758147
2014-05-01,2.5,1.8764161980868392
2014-06-01,2.299999999999997,2.621292441365572
2014-07-01,2.299999999999997,2.3583329439840144
2014-08-01,2.0,2.4078830363762695
2014-09-01,1.5999999999999943,1.9667025022896891
2014-10-01,1.5999999999999943,1.5573198062623985
2014-11-01,1.4000000000000057,1.527337099360204
2014-12-01,1.5,1.3451240871319698
2015-01-01,0.7999999999999972,
2015-02-01,1.4000000000000057,
2015-03-01,1.4000000000000057,1.6063234325549367
2015-04-01,1.5,1.3511083362076608
2015-05-01,1.2000000000000028,1.2909981839854063
2015-06-01,1.4000000000000057,1.033841302613153
2015-07-01,1.5999999999999943,1.3876291864803705
2015-08-01,2.0,1.5040814609031883
2015-09-01,1.5999999999999943,1.9380059394093827
2015-10-01,1.2999999999999972,1.5064445850389194
2015-11-01,1.5,1.2726277752107864
2015-12-01,1.5999999999999943,1.533711252151383
2016-01-01,1.7999999999999972,
2016-02-01,2.299999999999997,
2016-03-01,2.299999999999997,1.55363266839799
2016-04-01,2.299999999999997,2.3830190860939267
2016-05-01,2.0,2.3555374642307307
2016-06-01,1.9000000000000057,1.9455543890994296
2016-07-01,1.7999999999999972,1.8396473637431734
2016-08-01,1.2999999999999972,1.785994138754477
2016-09-01,1.9000000000000057,1.265801388160413
2016-10-01,2.0999999999999943,1.8933306925648485
2016-11-01,2.299999999999997,2.056915483072831
2016-12-01,2.0999999999999943,2.2927914287252316
2017-01-01,2.5,
2017-02-01,0.7999999999999972,
2017-03-01,0.9000000000000057,2.040100262473239
2017-04-01,1.2000000000000028,0.9521222176326404
2017-05-01,1.5,1.2178906258445126
2017-06-01,1.5,1.5500238127006325
2017-07-01,1.4000000000000057,1.557063654676656
2017-08-01,1.7999999999999972,1.4002808139876894
2017-09-01,1.5999999999999943,1.8365814282853063
2017-10-01,1.9000000000000057,1.5990009082494525
2017-11-01,1.7000000000000028,1.8874117868850997
2017-12-01,1.7999999999999972,1.7198499469003607
2018-01-01,1.5,
2018-02-01,2.9000000000000057,
2018-03-01,2.0999999999999943,1.8869301748579428
2018-04-01,1.7999999999999972,2.0405249254573437
2018-05-01,1.7999999999999972,1.7539626835652713
2018-06-01,1.9000000000000057,1.7188936715578582
2018-07-01,2.0999999999999943,1.8796165102723228
2018-08-01,2.299999999999997,2.1174526351219765
2018-09-01,2.5,2.3772699101296455
2018-10-01,2.5,2.543763369660563
2018-11-01,2.200000000000003,2.534977955192384
2018-12-01,1.9000000000000057,2.1484362056082373
2019-01-01,1.7000000000000028,
2019-02-01,1.5,
2019-03-01,2.299999999999997,1.8256097533789242
2019-04-01,2.5,2.327198979269006
2019-05-01,2.700000000000003,2.4199409888932797
2019-06-01,2.700000000000003,2.6452188751089984
2019-07-01,2.799999999999997,2.689444323660657
2019-08-01,2.799999999999997,2.619878296801611
2019-09-01,3.0,2.596613299738626
2019-10-01,3.799999999999997,2.849566960085495
2019-11-01,4.5,3.683805295207024
2019-12-01,4.5,4.25542685785388
2020-01-01,5.400000000000006,
2020-02-01,5.200000000000003,
2020-03-01,4.299999999999997,4.298207937992924
2020-04-01,3.299999999999997,3.309506082439011
2020-05-01,2.4000000000000057,2.6539968734974777
2020-06-01,2.5,1.9823991046668086
2020-07-01,2.700000000000003,2.18798647142532
2020-08-01,2.4000000000000057,2.3543248226504616
2020-09-01,1.7000000000000028,1.9540520353879836
2020-10-01,0.5,1.2918196784477063
2020-11-01,-0.5,0.18886571709512825
2020-12-01,0.2000000000000028,-0.6507691503982728
2021-01-01,-0.2999999999999971,
2021-02-01,-0.2000000000000028,
2021-03-01,0.4000000000000057,0.15782483736873903
2021-04-01,0.9000000000000057,0.8662729274394322
2021-05-01,1.2999999999999972,1.1672540876000275
2021-06-01,1.0999999999999943,1.331225772161331
2021-07-01,1.0,1.0557915057742058
2021-08-01,0.7999999999999972,1.0059888482413937
2021-09-01,0.7000000000000028,0.8233416437657259
2021-10-01,1.5,0.7473776963827383
2021-11-01,2.299999999999997,1.5074398903718238
2021-12-01,1.5,2.3237565575482266
2022-01-01,0.9000000000000057,
2022-02-01,0.9000000000000057,
2022-03-01,1.5,1.4002410724286405
2022-04-01,2.0999999999999943,1.4048755443779422
2022-05-01,2.0999999999999943,1.6889762094257383
2022-06-01,2.5,1.8106547987226365
2022-07-01,2.700000000000003,2.473191803611529
2022-08-01,2.5,2.562350338739814
2022-09-01,2.799999999999997,2.402947865282213
2022-10-01,2.0999999999999943,2.7347066291720528
2022-11-01,1.5999999999999943,2.0052349673280725
2022-12-01,1.7999999999999972,1.389724068758983
2023-01-01,2.0999999999999943,
2023-02-01,1.0,
2023-03-01,0.7000000000000028,1.6455224801871045
2023-04-01,0.0999999999999943,0.6634777742853183
2023-05-01,0.2000000000000028,0.21088091956532198
2023-06-01,0.0,0.22647645956076137
2023-07-01,-0.2999999999999971,-0.00718836004533872
2023-08-01,0.0999999999999943,-0.22667906950155955
2023-09-01,0.0,0.20221022232211802
2023-10-01,-0.2000000000000028,0.07455277471934385
2023-11-01,-0.5,-0.1775537982667826
2023-12-01,-0.2999999999999971,-0.3880776626055866
2024-01-01,-0.7999999999999972,
2024-02-01,0.7000000000000028,
2024-03-01,0.0999999999999943,-0.14170710707676656
2024-04-01,0.2999999999999971,0.1647426156269257
2024-05-01,0.2999999999999971,0.38682009195881517
2024-06-01,0.2000000000000028,0.3346932810397961
2024-07-01,0.5,0.1864029419674504
2024-08-01,0.5999999999999943,0.4348283642743051
2024-09-01,0.4000000000000057,0.5443748976270529
2024-10-01,0.2999999999999971,0.4020408717265549
2024-11-01,0.2000000000000028,0.31691939188221524
2024-12-01,0.0999999999999943,0.19669602014663146
2025-01-01,0.5,
2025-02-01,-0.7000000000000028,
