date,realgdp_monthly_yoy,cpi,CNYUSDSpot,trade balance,current consumption,proxy_fai,FR007,IP_yoy,M2_growth,US_IP_yoy,neer_yoy
2011-10-01,9.66882870205039,5.5,6.368875,690.9052354149793,16546.4,29091.09,3.9402999999999997,13.2,117052.55000000005,3.41622,7.61132
2011-11-01,8.181482074554204,4.200000000000003,6.356504545454545,587.0111915877957,16128.9,28087.03,3.7536363636363634,12.4,115154.95999999996,3.31742,6.24611
2011-12-01,8.263844928007092,4.099999999999994,6.347254545454546,665.5485538755254,17739.7,32480.73,3.8882695652173913,12.8,125739.1499999999,2.85913,6.52414
2012-01-01,5.9212214036485245,4.5,6.314266666666667,1087.5158114656797,16834.3,10594.415,4.871541176470588,11.4,122013.95999999996,3.691,7.65275
2012-02-01,10.392554812768239,3.200000000000003,6.299947619047619,-1249.5522315845226,16834.3,10594.415,4.147219047619048,21.3,131040.46000000008,4.43915,5.63946
2012-03-01,8.030740832770178,3.5999999999999943,6.31349090909091,213.09169789356014,15650.2,26676.57,3.148939130434783,11.9,137434.52000000002,2.82869,7.54764
2012-04-01,7.897724969760445,3.4000000000000057,6.3072875,733.014872665333,15603.1,27726.2,3.836542105263158,9.3,132219.40000000002,3.90403,8.63579
2012-05-01,7.47923906611585,3.0,6.326495454545454,748.2710713328489,16714.8,33332.61,2.9646227272727272,9.6,136639.45999999996,4.01851,9.35782
2012-06-01,7.7233890235787195,2.200000000000003,6.36365,1284.6196749166838,16584.9,41785.85,3.12093,9.5,144170.22999999998,3.71055,8.8554
2012-07-01,7.247387514792458,1.7999999999999972,6.371090909090909,1020.7260752433565,16314.9,33601.72,3.4855636363636364,9.2,146148.71000000008,3.41868,8.42955
2012-08-01,7.239368178719707,2.0,6.3595565217391306,1078.2572649906447,16658.9,33646.29,3.4945478260869565,8.9,144042.25,2.2856,7.11823
2012-09-01,8.006242732170499,1.9000000000000057,6.321305,1105.623877217809,18226.6,38974.93,3.479638095238095,9.2,156282.51,2.29516,2.98329
2012-10-01,7.832727073232348,1.7000000000000028,6.259172222222222,1253.377399166087,18933.8,35609.0,3.2095333333333333,9.6,119574.98999999999,1.943,1.96864
2012-11-01,8.416448008640455,2.0,6.23359090909091,762.903038680075,18476.7,33694.18,3.211195454545454,10.1,119338.42000000004,2.32575,3.06827
2012-12-01,8.052449861660783,2.5,6.2339714285714285,1228.7683388675398,20334.2,38598.89,3.3001380952380948,10.3,122557.8600000001,2.02684,1.81084
2013-01-01,8.262694378425595,2.0,6.22076,1127.897703921569,18904.9,12837.96,3.0818954545454544,9.9,136230.36,1.44679,1.79709
2013-02-01,7.610852244874788,3.200000000000003,6.233186666666667,592.5404698917456,18904.9,12837.96,3.3924235294117646,9.9,131429.40999999992,1.59455,4.90027
2013-03-01,7.833938644410732,2.0999999999999943,6.21572380952381,-34.16477951877317,17641.2,32416.36,3.1635761904761908,8.9,140292.87,2.53473,4.9931
2013-04-01,7.386530318818352,2.4000000000000057,6.187366666666667,695.2851334121208,17600.3,33226.9,3.3776714285714284,9.3,142947.86,1.71456,6.16359
2013-05-01,7.758171893464483,2.0999999999999943,6.139931818181818,769.9956454514617,18886.3,39891.47,3.544181818181818,9.2,142120.39,1.55948,6.18074
2013-06-01,7.655739689493468,2.700000000000003,6.134694117647059,1020.8126206058967,18826.7,50106.95,6.808421052631578,8.9,129412.48999999999,1.76458,6.36156
2013-07-01,8.059415860775697,2.700000000000003,6.134186956521739,670.4583079014784,18513.2,40404.63,4.159391304347826,9.7,133139.94000000006,1.23642,7.32768
2013-08-01,7.738242221154534,2.5999999999999943,6.121745454545455,1068.7627913463566,18886.2,40855.85,4.085618181818182,10.4,136361.83999999997,2.25936,7.84088
2013-09-01,7.9041483811091995,3.0999999999999943,6.120294736842105,569.6053434022795,20653.3,46629.49,3.748580952380953,10.2,133690.40999999992,2.85477,9.00348
2013-10-01,7.523225032346148,3.200000000000003,6.099061111111111,1157.1244708364973,21491.3,42461.68,4.268478947368421,10.3,133837.8899999999,2.41784,7.57225
2013-11-01,7.735785906071202,3.0,6.09322380952381,1254.939405013166,21011.9,39613.28,4.503142857142858,10.0,134424.66000000003,2.28197,7.03329
2013-12-01,7.839561760445024,2.5,6.074363636363636,946.0933547745074,23059.7,45245.17,5.163886363636364,9.7,132376.17999999993,2.24534,7.66965
2014-01-01,7.492955396029233,2.5,6.050942857142857,1166.8597746083144,21140.35,15141.515,4.700286363636364,8.6,131391.95999999996,1.85663,8.22346
2014-02-01,7.5301950580821675,2.0,6.08636875,-851.5942311320706,21140.35,15141.515,4.199941176470588,8.6,133160.00000000012,2.14861,6.38602
2014-03-01,7.775591743248511,2.4000000000000057,6.173085714285714,293.63441903502434,19800.6,38038.69,3.206666666666667,8.8,124829.0099999999,2.72411,2.91475
2014-04-01,7.474585596936811,1.7999999999999972,6.225599999999999,715.2715417163902,19701.2,38756.12,3.5252380952380955,8.7,136260.7699999999,2.91232,-0.35811
2014-05-01,7.701639716375741,2.5,6.23663,1397.1956191514012,21249.8,46638.65,3.249490476190476,8.8,140124.79999999993,3.22603,-1.75382
2014-06-01,7.923544576449704,2.299999999999997,6.23058,1225.3319246973188,21166.4,59053.96,3.2905,9.2,155183.51,3.36584,-1.7642
2014-07-01,7.16141823196359,2.299999999999997,6.199330434782609,1817.828492989901,20775.8,46722.46,3.8356521739130436,9.0,142036.8999999999,3.91779,-2.03755
2014-08-01,7.628428012716659,2.0,6.154609523809524,1887.7298638615334,21133.9,46293.57,3.528095238095238,6.9,136242.65000000014,3.1253,-0.4371
2014-09-01,7.112077848681642,1.5999999999999943,6.139004761904762,1166.1484475015804,23042.4,52000.7,3.2934454545454543,8.0,124672.25,2.89843,1.65834
2014-10-01,7.972613505521942,1.5999999999999943,6.121883333333333,1701.682120629864,23967.2,48373.42,3.088421052631579,7.7,128994.14000000013,2.99195,4.39549
